songid,track,artist,region,datee,position,streams,danceability,energy,song_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_sig,country_name,rank,score,high,low,gdp,fam,health,freedom,gen,trust,dys
5KjdyZ5vRSx0zhZvuM51JQ,Lapioin,Arttu Lindeman,fi,5/11/17,200,5560,0.632,0.695,1,-4.83,0,0.132,0.159,0,0.548,0.43,134.995,177839,4,Finland,5,7.468999863,7.527542076,7.41045765,1.443571925,1.540246725,0.80915767,0.617950857,0.245482773,0.382611543,2.430181503
6zcSWREy1vcJ4aWt7bzBW3,Cartier,Dopebwoy,nl,12/14/17,54,50416,0.849,0.778,0,-5.443,1,0.217,0.0358,1.43E-06,0.126,0.634,126.842,232422,4,Netherlands,6,7.376999855,7.427425841,7.326573869,1.503944635,1.428939223,0.810696125,0.585384488,0.47048983,0.282661825,2.294804096
6OBOhtOzzUMHPf018Hoe3z,7 Pollos,Bulin 47,do,2/5/17,136,1085,0.976,0.801,7,-3.559,1,0.145,0.282,0,0.66,0.927,110.786,166870,4,Dominican Republic,86,5.230000019,5.349060885,5.110939153,1.079373837,1.402416706,0.574873745,0.552589834,0.18696785,0.113945253,1.31946516
3kg9JvQe6QJFKUQCN1oIQz,Que Raro,Feid,py,3/21/17,123,1019,0.743,0.771,5,-7.648,0,0.319,0.396,0.000828,0.445,0.775,171.935,229240,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
2nYwV62UABTH0NanrwVIdQ,Perplexing Pegasus,Rae Sremmurd,gr,8/12/17,66,1079,0.897,0.448,1,-8.874,1,0.0766,0.000725,1.17E-05,0.365,0.316,145.971,204787,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
4knL4iPxPOZjQzTUlELGSY,Rake It Up,Yo Gotti,au,11/25/17,192,20345,0.91,0.444,1,-8.126,0,0.344,0.022,0,0.137,0.53,149.953,276333,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
2tFgv3sLFNc088KLtjxzVa,5 fine frøkner,Gabrielle,se,12/31/17,31,130674,0.778,0.752,5,-5.665,0,0.0449,0.143,1.21E-05,0.0917,0.388,120.015,216347,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
649tz8MtbCHSTEzNBw7c1Q,Quiéreme,Jacob Forever,py,12/31/17,37,5782,0.703,0.663,2,-5.102,1,0.0698,0.443,6.16E-05,0.0982,0.384,175.985,191587,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
7BEI30TTNhwnkCyNUDmFrr,Hula Hoop,Daddy Yankee,py,7/29/17,167,1066,0.801,0.822,6,-4.655,1,0.0831,0.113,0.00424,0.0877,0.946,176.048,236493,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
7istTRCq9OK5cEC8sPAc50,An ihnen vorbei,Bonez MC,at,12/30/17,154,2656,0.675,0.57,11,-8.199,0,0.392,0.46,0.000945,0.0881,0.588,192.127,200540,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
2VRssqds7rRNb4eaG9FaY8,Pa Que Me Invitan - Spanglish Version,Jencarlos,gt,3/4/17,183,1036,0.79,0.754,6,-5.181,0,0.115,0.0424,0,0.0783,0.851,99.999,234613,4,Guatemala,29,6.453999996,6.566873973,6.34112602,0.872001946,1.255585194,0.54023999,0.531310618,0.283488393,0.077223279,2.893891096
0JcNysfWVWaMS7R6vzGB2k,Robarte un Beso,Carlos Vives,py,12/31/17,20,8926,0.742,0.858,10,-4.946,1,0.0483,0.0826,0,0.364,0.64,95.049,194742,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
1XRTXNP8eLpWXfso8Q4dC5,Talk About It,Mike Perry,au,3/3/17,147,19742,0.678,0.594,2,-5.673,0,0.0319,0.0543,0,0.182,0.526,123.975,164537,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,au,4/19/17,186,17678,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94E-05,0.294,0.235,84.264,210580,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
3vMktt0tUZOt2j3Fao0L7s,Geçti O Günler,Mustafa Ceceli,tr,12/30/17,181,8397,0.338,0.722,3,-5.527,0,0.0741,0.269,0,0.151,0.391,130.244,244196,5,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
4Rby6ujcqaaZIav9LQ2u67,Decided,UVERworld,jp,10/31/17,191,2930,0.432,0.871,4,-4.78,0,0.0518,4.47E-05,0,0.309,0.408,179.946,281707,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
1xWkmg9faCFP3Yi9gJZ3fv,Flame Trees - 2011 Remastered,Cold Chisel,au,1/26/17,171,13779,0.673,0.661,4,-4.417,1,0.0327,0.0256,0,0.0936,0.652,120.353,264374,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
6yuG9MJgec1f18LA7fWJW0,Sommar sommar sol,JLC,se,9/30/17,193,17158,0.672,0.885,2,-4.09,1,0.042,0.178,0,0.267,0.783,95.995,205313,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
5dPmt30dD9XFhX1Pn6XSf0,İki Cihan,Turac Berkay,tr,12/31/17,141,10081,0.717,0.785,3,-7.332,0,0.0834,0.0762,4.97E-05,0.15,0.407,126.972,205143,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
06ieFuGkwHCOFP2cmOBmgb,Monica Bellucci,RIN,at,12/31/17,61,7480,0.679,0.605,2,-10.004,0,0.265,0.534,0.0881,0.192,0.488,194.071,204053,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
37F0uwRSrdzkBiuj0D5UHI,Reminder,The Weeknd,gr,3/18/17,73,1030,0.705,0.505,8,-6.923,1,0.192,0.142,0,0.164,0.391,160.043,218880,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
1Fv767CH5YFrjo6HwzHnpR,Laisse pas traîner ton fils (feat. Sofiane),Ninho,be,9/26/17,198,2754,0.646,0.735,10,-7.197,0,0.355,0.218,0,0.389,0.37,179.861,211000,3,Belgium,17,6.890999794,6.95582075,6.826178838,1.463780761,1.462312698,0.818091869,0.539770722,0.231503338,0.251343131,2.124210358
2yGnStdGP0V45lPXAJpmDb,Agora Eu Quero Ir,Anavitória,br,12/28/17,194,51273,0.733,0.308,3,-8.488,1,0.0335,0.475,3.90E-05,0.131,0.319,127.955,192715,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
4fndbjoz1qJyK6JcLdKfzm,Stir Fry,Migos,gr,12/30/17,72,1086,0.813,0.808,2,-5.541,1,0.286,0.00693,0,0.133,0.547,181.993,192132,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
4tM13V5qVHM6nKTx7aMWVj,Kind Van De Duivel,Jebroer,nl,12/31/17,170,24807,0.676,0.908,1,-5.122,1,0.0476,0.219,8.08E-05,0.138,0.626,77.503,202945,4,Netherlands,6,7.376999855,7.427425841,7.326573869,1.503944635,1.428939223,0.810696125,0.585384488,0.47048983,0.282661825,2.294804096
6041gM9Th1ViQcnzkIxnuv,Me Ama Me Odia,Ozuna,py,12/30/17,188,1167,0.737,0.699,6,-5.804,0,0.15,0.222,1.52E-05,0.0785,0.42,135.998,325265,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
7F5GSOxvcP06wDcYeRVmV1,Komdu um jólin,Gunnar Ólason,is,12/25/17,36,1778,0.406,0.35,4,-13.542,1,0.0296,0.325,0,0.26,0.427,173.724,235590,3,Iceland,3,7.504000187,7.622030473,7.385969901,1.48063302,1.610574007,0.833552122,0.627162635,0.475540221,0.153526559,2.322715282
4QeBlVCl2KzUEcQZiuskRd,Sway (feat. Quavo & Lil Yachty),NexXthursday,ca,8/29/17,186,20600,0.896,0.513,8,-6.542,1,0.199,0.112,0,0.104,0.296,133.973,244093,4,Canada,7,7.315999985,7.384402835,7.247597134,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516,2.187264442
1j5tqxJIzYXbbNROEx0PcS,Hayalet,Demet Akalın,tr,8/17/17,199,6059,0.698,0.881,7,-6.749,1,0.0846,0.0073,4.56E-05,0.465,0.794,128.026,223233,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
5YdC74tZejyq3vurDOLFYz,Sentimento Louco - Ao Vivo,Marília Mendonça,br,4/9/17,200,30580,0.674,0.722,7,-4.749,1,0.0686,0.17,0,0.178,0.511,148.101,169865,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
1Ft13La2daEGqz5yWJC7lx,Bella,Wolfine,py,12/28/17,29,6006,0.909,0.493,3,-6.688,1,0.0735,0.128,0.000147,0.127,0.844,94.016,197120,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
6AaoEX192rJ6o3UFwG43sV,Automaticamente,Mc Léléto,py,12/31/17,158,1337,0.918,0.907,0,0.04,0,0.0812,0.0192,3.36E-06,0.0637,0.839,132.076,187839,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
4CTjql34LKCJy5WOSgEhvA,Ya No Me Duele Más - Remix,Silvestre Dangond,py,3/10/17,139,1046,0.739,0.881,5,-4.359,1,0.0484,0.175,0,0.121,0.839,98.062,219653,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
038kavjqUaGIYZL5lYocvX,Krippy Kush - Remix,Farruko,py,12/31/17,186,1210,0.743,0.671,9,-5.241,1,0.122,0.0512,0,0.116,0.499,163.229,237160,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
5KN6UJklrnBWR0NXXnt4Vz,Hey Baby - Remix,Lamix,se,12/30/17,66,29289,0.618,0.642,5,-4.317,0,0.0858,0.61,0,0.0915,0.818,98.383,162311,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
5C6uh95eAL0RBTSGXKQwvk,Hometown Girl,Josh Turner,us,8/24/17,198,158913,0.505,0.79,3,-5.442,0,0.035,0.263,0.0884,0.123,0.445,155.934,215080,4,United States,14,6.993000031,7.074656748,6.911343313,1.546259284,1.419920564,0.774286628,0.505740523,0.392578781,0.135638788,2.218113422
6IZglq7mInwIPeFnLYvqin,Tüh tüh,Aydın Kurtoğlu,tr,12/30/17,184,8286,0.659,0.831,4,-5.87,0,0.0368,0.0184,0,0.103,0.882,123.005,191398,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
41dswHw9sCLChDgXyVS4kC,Asal Kau Bahagia,Armada,id,7/31/17,26,32161,0.497,0.53,4,-5.976,1,0.031,0.00793,0,0.392,0.278,134.968,245068,4,Indonesia,81,5.262000084,5.352888598,5.17111157,0.995538592,1.274444699,0.492345721,0.443323463,0.611704588,0.015317135,1.429476976
3s5vPRJOl71dtZ8SjU8SnN,Mufasa,Sevn Alias,nl,11/6/17,198,17769,0.741,0.719,9,-6.792,0,0.295,0.412,6.95E-05,0.0269,0.735,80.05,173254,4,Netherlands,6,7.376999855,7.427425841,7.326573869,1.503944635,1.428939223,0.810696125,0.585384488,0.47048983,0.282661825,2.294804096
6sn8WaooLLVhQvU96wtEAm,Save That Shit,Lil Peep,lv,12/31/17,51,1234,0.534,0.583,2,-8.672,1,0.0288,0.0262,0,0.421,0.145,105.997,231547,4,Latvia,54,5.849999905,5.920263538,5.779736271,1.260748625,1.404714942,0.638566971,0.325707912,0.153074786,0.073842727,1.993655205
5WFuXaYvUzHVu4g4AjuAKT,Tuesday - Radio Edit,Burak Yeter,tr,3/30/17,129,6003,0.85,0.614,9,-6.184,0,0.0552,0.0232,0.0179,0.0759,0.715,98.996,193333,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
56gpstNB96id9ngmImIkaH,Quem Mando Tu Terminar? (To Bonito To Né?),MC Kekel,br,9/23/17,191,48827,0.509,0.567,2,-5.516,1,0.083,0.0123,0,0.142,0.373,172.724,199384,5,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
2rv1aetlu3MEQ5sJWJuMG1,Kogong,Mark Forster,at,12/31/17,52,8237,0.684,0.536,1,-9.14,1,0.0466,0.177,0.000269,0.116,0.468,129.883,225360,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
4VXejnj5WgM6H72ct2fSgQ,El Chisme,Reykon,py,4/7/17,124,1123,0.723,0.929,9,-3.022,0,0.106,0.119,0,0.171,0.812,92.964,177799,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
3lsEKPOFyZZCdMqYQov7F6,Uzun Lafın Kısası,Ozan Doğulu,tr,8/12/17,196,5673,0.721,0.877,11,-3.89,0,0.0789,0.0316,0,0.266,0.721,129.958,219594,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
1S2VLr8j9KVbroLn76RF4i,Tran Tran,Sfera Ebbasta,ch,6/12/17,191,2799,0.774,0.667,6,-4.467,0,0.0305,0.248,0,0.0683,0.924,126.064,220968,4,Switzerland,4,7.493999958,7.56177242,7.426227496,1.564979553,1.516911745,0.858131289,0.620070577,0.290549278,0.367007285,2.276716232
6QY4K8DzL1HtAZbz7BGGOx,#Natural,Paty Cantú,py,12/31/17,129,1576,0.803,0.825,0,-3.594,0,0.053,0.0903,0,0.133,0.833,97.015,227013,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
1VsK3ZmpeWWNECZSzKL3rl,Nede Mette,Blak,dk,11/11/17,196,8718,0.777,0.655,6,-5.662,1,0.0418,0.487,0,0.1,0.862,98.027,190373,4,Denmark,2,7.521999836,7.581728065,7.462271607,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
3iDY4SzUHPkC3WTXpfxXJG,Todo Dia,Pabllo Vittar,br,8/9/17,160,50057,0.803,0.657,1,-5.136,1,0.0455,0.0683,0,0.127,0.128,130.013,144000,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
7oERRQTUW405H3HFE0Qc51,Gulddans,ICEKIID,dk,12/29/17,182,8522,0.614,0.547,3,-5.348,0,0.385,0.508,0,0.125,0.964,184.539,175062,3,Denmark,2,7.521999836,7.581728065,7.462271607,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
4ZqYgipWXTGXBXF6FvOhwC,Moonwalk,Bushido,at,7/11/17,190,1682,0.51,0.501,10,-6.26,0,0.395,0.127,0,0.376,0.24,142.924,216693,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
638fKB27P7UAmu3Aq0vEJ3,"Still Falling For You - From ""Bridget Jones's Baby""",Ellie Goulding,gb,2/22/17,192,34938,0.512,0.531,1,-8.03,1,0.0418,0.547,2.46E-06,0.102,0.19,96.058,240867,4,United Kingdom,19,6.714000225,6.783791761,6.644208689,1.44163394,1.49646008,0.805335939,0.508190036,0.492774159,0.265428066,1.704143524
1ssmjAYSU5PbmsjLq5yrNH,Never Give Up,Sia,nl,5/1/17,198,16026,0.568,0.936,6,-2.961,0,0.053,0.00497,0.0138,0.12,0.605,91.009,221987,4,Netherlands,6,7.376999855,7.427425841,7.326573869,1.503944635,1.428939223,0.810696125,0.585384488,0.47048983,0.282661825,2.294804096
0eEaGQuEZo5sEuJzU5kwkW,Fire,Shota Shimizu,jp,12/31/17,168,4034,0.605,0.89,0,-4.487,1,0.113,0.119,1.66E-05,0.21,0.405,75.974,316520,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
1p7m9H4H8s0Y7SgRm7j3ED,Flaca,Andrés Calamaro,co,12/29/17,197,4298,0.739,0.745,7,-6.658,1,0.0267,0.21,0.0135,0.127,0.949,109.326,277653,4,Colombia,36,6.356999874,6.452020054,6.261979694,1.070622325,1.402182937,0.595027924,0.477487415,0.149014473,0.046668742,2.616068125
7AtlMCIauSQZqiXSlbBPW6,Bobo,J Balvin,py,3/25/17,118,1095,0.729,0.888,10,-2.864,1,0.122,0.117,1.55E-05,0.125,0.8,177.908,209427,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
2fQMaGxSCKFNFuEBfaB0Ki,Vyjebala Rešpekt,Separ,sk,10/20/17,72,1018,0.707,0.756,9,-4.77,1,0.3,0.0372,0,0.238,0.434,180.056,287333,4,Slovakia,40,6.09800005,6.177348412,6.018651687,1.325393558,1.505059242,0.712732911,0.295817465,0.136544481,0.024210852,2.097776651
1mMLMZYXkMueg65jRRWG1l,When It Rains It Pours,Luke Combs,ca,11/30/17,190,22514,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03E-06,0.265,0.625,128.027,240760,4,Canada,7,7.315999985,7.384402835,7.247597134,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516,2.187264442
2eMDFmOQ4mWJoI6YcKYNOy,R.I.P Holly Hood,Holly Hood,pt,12/31/17,55,6745,0.758,0.55,10,-10.322,0,0.227,0.113,0.000652,0.223,0.264,135.289,174360,4,Portugal,89,5.195000172,5.285041733,5.10495861,1.315175295,1.367043018,0.795843542,0.4984653,0.095102713,0.015869452,1.107682705
1N1CmbferhsgpRXXV85CEH,Todo Biento,Pipa Para Tabaco,py,12/31/17,169,1272,0.615,0.728,9,-9.267,1,0.0743,0.172,0,0.193,0.656,171.982,183080,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
4DV9KToOaC0khx2MqOZstE,The Christmas Waltz,Peggy Lee,gr,12/25/17,126,1002,0.253,0.166,11,-16.882,1,0.0313,0.829,0.000313,0.14,0.18,106.476,173133,3,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
2cnKEkpVUSV4wnjQiTWfH6,Escápate Conmigo,Wisin,py,11/30/17,22,6625,0.747,0.864,8,-3.181,0,0.0599,0.0245,4.46E-05,0.0853,0.754,92.028,232787,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
6O85MfGECKBqAK2MgSbCaj,Places,Martin Solveig,gr,7/10/17,61,1133,0.728,0.858,0,-3.866,0,0.0457,0.264,0.000761,0.158,0.638,122.01,202746,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
2wzPJA9fpIa0JVwvjV5g3v,Ni Tu Amiga Ni Tu Amante,Agus Padilla,uy,5/29/17,155,1068,0.829,0.567,0,-7.407,0,0.143,0.624,0,0.232,0.662,172.043,206263,4,Uruguay,28,6.453999996,6.545906218,6.362093775,1.217559695,1.412227869,0.719216824,0.579392254,0.175096929,0.178061873,2.172409534
21z1GxeHjfD3qkaF5CgCTO,Silhouette,KANA-BOON,jp,12/29/17,189,3621,0.436,0.934,2,-2.685,1,0.0507,1.05E-05,0.136,0.321,0.383,91.488,240133,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
2Z07zp7rbrWfIRbYeaQnWL,Tlen,Taco Hemingway,pl,12/30/17,91,10136,0.823,0.37,7,-10.28,1,0.204,0.452,6.74E-05,0.0693,0.0669,106.982,281933,4,Poland,46,5.97300005,6.053908341,5.892091758,1.291787863,1.44571197,0.699475348,0.520342112,0.158465967,0.059307806,1.797722816
1wHZx0LgzFHyeIZkUydNXq,Antidote,Travis Scott,ca,1/1/17,195,16437,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,262693,4,Canada,7,7.315999985,7.384402835,7.247597134,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516,2.187264442
0Zu7NVn4IvfYuEIrD11UVr,Na Hora da Raiva - Ao Vivo,Henrique & Juliano,br,9/10/17,178,41737,0.55,0.878,0,-2.885,1,0.0509,0.321,5.96E-06,0.89,0.448,117.964,174293,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
71QQob1CUAwvN4pfC7jkLM,For Evigt Ung,Sleiman,dk,12/28/17,191,8007,0.686,0.749,7,-4.991,0,0.0315,0.434,9.13E-06,0.139,0.533,118.021,217754,4,Denmark,2,7.521999836,7.581728065,7.462271607,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
2TgKrHaHbkAV8EGJWH4zJM,Fuori,Gemitaiz,it,12/31/17,43,58067,0.569,0.788,2,-7.022,0,0.266,0.18,0,0.123,0.246,109.946,239736,4,Italy,48,5.964000225,6.042736906,5.885263544,1.395066619,1.444923282,0.853144348,0.256450713,0.172789648,0.028028091,1.813312054
1appeARJNMsAD2TCKhbS6y,Dema Ga Ge Gi Go Gu,El Alfa,do,12/31/17,173,1111,0.669,0.909,8,-2.65,1,0.227,0.628,0.00231,0.236,0.459,119.985,218959,4,Dominican Republic,86,5.230000019,5.349060885,5.110939153,1.079373837,1.402416706,0.574873745,0.552589834,0.18696785,0.113945253,1.31946516
2BZjpARcLdQRu3GsBSIuuI,En Que País,Bryant Myers,do,5/13/17,161,1018,0.71,0.585,9,-7.008,1,0.131,0.506,0,0.108,0.322,108.918,210532,4,Dominican Republic,86,5.230000019,5.349060885,5.110939153,1.079373837,1.402416706,0.574873745,0.552589834,0.18696785,0.113945253,1.31946516
2yd4FH40jSVLOCgZ1sJM2z,Vamo´ a la calle,Carlos Baute,es,12/31/17,174,26126,0.698,0.838,11,-6.375,1,0.0486,0.0739,0,0.0576,0.856,103.005,197417,4,Spain,34,6.402999878,6.471054845,6.334944911,1.384397864,1.532090902,0.8889606,0.40878123,0.190133572,0.070914097,1.92775774
0tFQm8EGvBrhq23UZtkzHs,Kimse Bilmez,Mehmet Güreli,tr,12/31/17,190,8187,0.675,0.244,9,-12.17,0,0.0355,0.966,0.00286,0.0866,0.286,117.835,205787,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
6F609ICg9Spjrw1epsAnpa,Controlla,Drake,au,3/25/17,195,16336,0.607,0.476,10,-11.076,0,0.249,0.0773,0,0.113,0.347,122.976,245227,5,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
3EB28IRRCjgvEpeOkdixlA,Papa,Bushido,at,9/21/17,196,1838,0.567,0.713,0,-6.097,1,0.469,0.222,0,0.0716,0.538,78.221,218040,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
1HOUzEsetdIPSpAgRPhZQt,Nobody Else But You,Trey Songz,us,8/18/17,193,167052,0.708,0.612,5,-6.379,0,0.122,0.0381,0,0.277,0.263,139.913,229013,4,United States,14,6.993000031,7.074656748,6.911343313,1.546259284,1.419920564,0.774286628,0.505740523,0.392578781,0.135638788,2.218113422
5gx2E5aIXMRBellPZW1up5,Pills & Automobiles,Chris Brown,au,11/24/17,200,20829,0.82,0.696,7,-4.918,0,0.182,0.119,0,0.232,0.617,144.981,293435,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
0bqvTiQPVbbLt3RsQU928v,Tanrım - Remix,Ersan Er,tr,11/9/17,198,6955,0.725,0.833,4,-3.406,0,0.0499,0.0373,1.30E-05,0.115,0.772,98.023,225040,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,Danny Ocean,au,9/2/17,194,18499,0.744,0.804,1,-6.327,1,0.0677,0.0231,0,0.0494,0.426,104.823,205715,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
15nIx1HCO08Vml6YYJn17s,Lebih Sempurna,Syamel,my,12/28/17,187,4615,0.449,0.614,10,-5.586,0,0.0271,0.0635,0,0.173,0.371,140.045,238838,4,Malaysia,42,6.084000111,6.179979637,5.988020585,1.29121542,1.284646034,0.618784428,0.402264982,0.41660893,0.065600708,2.004448891
2ERG0rdikiQy2858baYqV5,Cholito Jesus,Los Toribianitos,pe,12/25/17,79,11253,0.707,0.885,7,-4.67,1,0.0774,0.272,0.000643,0.0675,0.694,97.142,231440,4,Peru,63,5.715000153,5.811946779,5.618053527,1.035225272,1.218770385,0.630166113,0.450002879,0.126819715,0.047049087,2.20726943
6kmOwoQIHyFghxiSExfuWv,Yan,Can Bonomo,tr,12/31/17,186,8308,0.593,0.629,6,-6.683,0,0.0455,0.0847,0,0.111,0.489,90.046,224186,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
